index,filename,config,einsteinR,ellipseratio,orientation,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
172,image-000172.png,raysie,5.7557,0.3282,96.0828,SersicSphere,6.5137,118.8528,1.6160,14.7476,91.8349,4.6645,14.9578,-3.1433,5.7051
173,image-000173.png,raysie,64.7849,0.4062,51.4656,SersicSphere,18.0445,13.8793,2.8276,16.3895,2.9758,2.5175,18.3447,17.5176,4.3285
174,image-000174.png,raysie,25.5297,0.7536,82.1328,SersicSphere,9.6594,207.5561,2.5065,39.9557,73.8203,3.7161,19.8662,-8.5636,-4.4686
175,image-000175.png,raysie,52.9488,0.8696,154.9716,SersicSphere,55.5757,116.3667,3.3213,39.0285,45.2301,2.6926,13.1988,-24.6819,49.7942
176,image-000176.png,raysie,2.7397,0.5909,29.2605,SersicSphere,2.6716,315.4329,1.2233,14.2222,114.8278,1.5149,15.5777,1.9033,-1.8748
177,image-000177.png,raysie,29.0001,0.8169,79.9313,SersicSphere,29.9300,219.0192,4.6931,15.1222,25.3232,2.0216,17.6408,-23.2537,-18.8433
178,image-000178.png,raysie,46.8186,0.7979,160.2178,SersicSphere,4.2627,283.5177,1.6617,5.9754,3.2443,1.9551,11.8908,0.9964,-4.1446
179,image-000179.png,raysie,2.8090,0.3113,6.8108,SersicSphere,1.7310,71.1625,2.8198,2.9698,0.1260,4.7164,10.1809,0.5589,1.6382
180,image-000180.png,raysie,29.5820,0.5526,12.0967,SersicSphere,4.9891,158.2269,1.3675,34.7643,34.7943,4.0904,13.6904,-4.6332,1.8506
181,image-000181.png,raysie,60.8513,0.8649,43.5368,SersicSphere,32.9918,105.3446,4.7128,17.2869,103.2123,3.6907,11.8153,-8.7304,31.8157
182,image-000182.png,raysie,42.3577,0.2542,24.6713,SersicSphere,37.9370,351.7786,2.3354,6.2095,151.6405,2.3030,13.8249,37.5471,-5.4249
183,image-000183.png,raysie,50.9366,0.5941,47.9213,SersicSphere,47.5600,241.6043,4.4183,30.4973,87.6948,2.3843,16.1145,-22.6175,-41.8378
184,image-000184.png,raysie,8.4929,0.3857,134.4048,SersicSphere,1.7025,89.1715,2.0085,18.2270,45.0760,3.6137,18.6644,0.0246,1.7023
185,image-000185.png,raysie,6.1606,0.2977,173.7655,SersicSphere,1.9068,124.5803,2.5765,7.3279,137.6915,4.3928,12.9719,-1.0822,1.5699
186,image-000186.png,raysie,44.2756,0.4232,4.8447,SersicSphere,36.5511,81.8007,1.7512,34.4352,153.7568,4.2517,10.3906,5.2128,36.1775
187,image-000187.png,raysie,13.1338,0.3890,20.4425,SersicSphere,2.7384,69.5872,1.7295,1.3280,132.0818,1.6502,17.5631,0.9551,2.5665
188,image-000188.png,raysie,61.1108,0.8426,140.4978,SersicSphere,65.4421,94.0881,1.0072,4.4676,75.0355,3.4698,19.0754,-4.6654,65.2756
189,image-000189.png,raysie,13.0560,0.5819,80.8764,SersicSphere,12.1966,105.8518,3.6769,34.4376,135.2910,1.3783,18.6239,-3.3315,11.7327
190,image-000190.png,raysie,6.4393,0.2266,139.9879,SersicSphere,3.7230,313.1401,3.3639,5.6728,73.5931,4.7510,19.9388,2.5457,-2.7166
191,image-000191.png,raysie,32.9599,0.1465,117.7401,SersicSphere,29.6993,14.9968,1.0322,1.3957,0.3261,3.2613,13.0283,28.6877,7.6851
192,image-000192.png,raysie,44.7179,0.6356,38.5579,SersicSphere,27.6787,0.5993,1.7700,22.7083,150.7642,1.2092,10.6866,27.6772,0.2895
193,image-000193.png,raysie,65.1445,0.6253,154.6810,SersicSphere,53.5815,169.0276,1.1277,39.1987,21.8416,4.9864,17.9009,-52.6020,10.1985
194,image-000194.png,raysie,37.0893,0.7586,97.0028,SersicSphere,39.4916,220.0299,4.4869,10.9625,178.9487,1.1636,19.1284,-30.2390,-25.4005
195,image-000195.png,raysie,43.3787,0.6384,27.4030,SersicSphere,9.3435,277.7337,1.6909,20.6746,34.0729,4.0426,19.6432,1.2573,-9.2585
196,image-000196.png,raysie,40.9394,0.6990,158.9693,SersicSphere,15.2474,117.2845,4.5441,27.0901,162.2509,3.0469,19.6534,-6.9895,13.5510
197,image-000197.png,raysie,67.9177,0.8514,80.3658,SersicSphere,53.1066,240.9569,3.9842,11.0894,62.5090,1.9381,13.0908,-25.7815,-46.4287
198,image-000198.png,raysie,67.6613,0.1415,36.4453,SersicSphere,77.2472,161.5775,1.9160,4.3345,54.9116,2.0356,12.4067,-73.2885,24.4118
199,image-000199.png,raysie,39.3261,0.3394,61.4906,SersicSphere,1.1258,354.8824,4.2981,1.4999,173.8642,2.6694,19.5662,1.1213,-0.1004
200,image-000200.png,raysie,57.7870,0.3184,144.7071,SersicSphere,41.1710,45.1482,4.7622,3.7161,25.6365,1.4371,19.3946,29.0369,29.1875
201,image-000201.png,raysie,9.0115,0.2669,79.0302,SersicSphere,5.7442,261.5200,3.9047,35.8891,39.1511,2.3468,16.1693,-0.8471,-5.6814
202,image-000202.png,raysie,74.1308,0.4284,113.9218,SersicSphere,17.9804,64.7505,3.6840,26.6553,29.3503,4.2668,18.0273,7.6697,16.2625
203,image-000203.png,raysie,74.0080,0.1128,65.4838,SersicSphere,6.5792,95.7988,3.2139,4.0412,93.4867,1.2713,16.7308,-0.6647,6.5455
204,image-000204.png,raysie,62.6632,0.4904,26.2530,SersicSphere,19.0818,307.1938,3.7437,12.7601,141.0472,3.2296,13.4070,11.5352,-15.2004
205,image-000205.png,raysie,54.7307,0.2932,168.1524,SersicSphere,57.9437,250.8386,4.9489,13.6405,47.3171,3.0221,12.3246,-19.0189,-54.7335
206,image-000206.png,raysie,32.4857,0.4572,8.3026,SersicSphere,10.6274,115.0349,4.9888,34.7602,177.4807,2.0352,18.0504,-4.4972,9.6290
207,image-000207.png,raysie,73.7526,0.5255,1.4183,SersicSphere,25.4714,82.1634,4.1937,12.5774,92.8726,3.3491,19.8128,3.4730,25.2335
208,image-000208.png,raysie,68.2417,0.3635,52.9006,SersicSphere,46.4702,187.5228,2.7739,39.1392,137.5556,3.5862,12.2719,-46.0702,-6.0839
209,image-000209.png,raysie,66.2842,0.2713,172.6792,SersicSphere,69.7289,359.9585,1.7249,27.0172,134.5997,3.2800,14.0669,69.7289,-0.0505
210,image-000210.png,raysie,67.3367,0.3900,102.8696,SersicSphere,5.2866,139.6970,3.0685,24.1963,81.2912,4.1880,10.4541,-4.0317,3.4195
211,image-000211.png,raysie,66.2257,0.2611,93.5044,SersicSphere,64.7175,112.2484,4.5294,25.6527,130.4562,4.9185,12.8681,-24.5035,59.8993
212,image-000212.png,raysie,3.7878,0.7094,59.6932,SersicSphere,1.4153,13.1564,4.0889,38.7028,174.4711,2.3221,15.8670,1.3781,0.3221
213,image-000213.png,raysie,62.8492,0.2222,140.7199,SersicSphere,18.6284,21.8076,4.1249,15.7076,24.1132,2.8992,15.3760,17.2953,6.9203
214,image-000214.png,raysie,17.0427,0.4885,62.8448,SersicSphere,3.5227,261.0246,3.9489,13.4691,131.6263,2.4932,16.2233,-0.5496,-3.4795
215,image-000215.png,raysie,6.9340,0.8980,80.8433,SersicSphere,8.0264,273.0610,1.6296,39.3104,147.3310,2.2827,15.4969,0.4286,-8.0150
216,image-000216.png,raysie,27.3487,0.6366,99.3160,SersicSphere,32.5640,55.1896,2.2860,34.9511,83.0832,4.4352,15.8133,18.5896,26.7365
217,image-000217.png,raysie,39.5557,0.3522,92.1564,SersicSphere,1.2161,204.9708,1.7633,32.9548,156.6224,3.7784,14.7356,-1.1024,-0.5134
218,image-000218.png,raysie,27.3375,0.4636,179.6253,SersicSphere,23.4275,190.2777,3.5238,29.3062,35.4980,2.6861,19.3861,-23.0516,-4.1799
219,image-000219.png,raysie,29.0746,0.8553,60.3391,SersicSphere,12.1968,261.5872,2.1819,24.5320,39.1112,1.3917,15.8056,-1.7844,-12.0656
220,image-000220.png,raysie,51.4909,0.2205,51.9769,SersicSphere,5.1406,285.2768,1.8577,6.0506,150.6825,1.5537,14.0375,1.3544,-4.9589
221,image-000221.png,raysie,27.8437,0.5090,51.1830,SersicSphere,33.0565,0.8421,4.1360,36.6342,166.3461,3.3411,15.0882,33.0530,0.4858
222,image-000222.png,raysie,28.5788,0.1391,103.3865,SersicSphere,4.0147,277.2767,4.6625,9.0950,61.3519,3.2653,15.4877,0.5085,-3.9824
223,image-000223.png,raysie,14.7056,0.8554,170.1701,SersicSphere,11.1069,357.0575,1.6127,11.6081,45.6122,4.5277,10.2815,11.0923,-0.5702
224,image-000224.png,raysie,18.5910,0.7077,134.6480,SersicSphere,7.1427,242.4404,4.5982,32.9239,35.7895,1.9081,17.7843,-3.3047,-6.3322
225,image-000225.png,raysie,53.4690,0.6379,125.9644,SersicSphere,25.7091,96.8597,4.6711,38.8061,5.1101,3.9784,14.3299,-3.0707,25.5251
226,image-000226.png,raysie,3.0014,0.1815,119.9159,SersicSphere,3.3813,323.6523,4.5330,5.0113,177.0591,3.6665,18.9950,2.7234,-2.0040
227,image-000227.png,raysie,9.7891,0.8953,168.8488,SersicSphere,3.7280,214.5038,2.4214,3.3694,1.0999,3.4659,16.7506,-3.0722,-2.1117
228,image-000228.png,raysie,23.1481,0.6047,33.4238,SersicSphere,14.4937,128.8533,1.9840,29.9273,33.6801,3.4455,14.8154,-9.0923,11.2870
229,image-000229.png,raysie,74.3959,0.6132,179.0159,SersicSphere,58.3335,12.0939,4.7187,36.3776,66.3919,2.5624,11.8595,57.0388,12.2217
230,image-000230.png,raysie,58.3387,0.8533,150.8998,SersicSphere,23.9600,236.9216,2.3836,21.3109,73.6928,2.7386,12.0787,-13.0770,-20.0766
231,image-000231.png,raysie,12.6935,0.8677,154.5670,SersicSphere,12.0896,88.4673,4.9593,6.7209,26.9945,2.9579,14.9919,0.3234,12.0853
232,image-000232.png,raysie,45.9414,0.1882,56.8049,SersicSphere,11.9839,53.5902,1.8362,18.7025,177.2401,2.8278,10.9883,7.1131,9.6445
233,image-000233.png,raysie,71.4658,0.8738,92.4258,SersicSphere,81.3946,220.5524,4.0546,34.4325,148.5512,3.4235,16.2550,-61.8446,-52.9181
234,image-000234.png,raysie,17.7297,0.8570,116.6090,SersicSphere,7.7815,235.9434,1.0607,27.1151,11.7459,3.1342,11.7236,-4.3578,-6.4469
235,image-000235.png,raysie,43.4843,0.5382,37.0267,SersicSphere,50.9320,87.9158,3.8191,34.1193,2.4270,3.5314,19.1940,1.8523,50.8983
236,image-000236.png,raysie,39.9963,0.8401,163.1427,SersicSphere,40.2680,221.4059,4.2399,30.4864,29.9206,2.4343,15.9300,-30.2027,-26.6328
237,image-000237.png,raysie,20.8017,0.6465,36.2328,SersicSphere,15.2439,2.3251,4.3052,39.0485,66.2491,2.9071,15.7413,15.2314,0.6184
238,image-000238.png,raysie,9.3977,0.1795,113.2159,SersicSphere,1.8822,137.4099,1.4406,10.0671,0.5287,3.4782,17.7829,-1.3857,1.2738
239,image-000239.png,raysie,31.6365,0.2725,54.2250,SersicSphere,6.6162,340.4092,1.8132,29.0492,7.3158,1.4403,11.5214,6.2332,-2.2184
240,image-000240.png,raysie,54.3765,0.3818,142.1878,SersicSphere,56.8949,257.3880,2.0683,16.4295,158.1615,2.7568,16.5638,-12.4229,-55.5221
241,image-000241.png,raysie,24.0413,0.4955,0.8810,SersicSphere,13.5210,4.3129,1.5664,32.6753,49.5983,2.2595,12.2697,13.4827,1.0168
242,image-000242.png,raysie,12.5871,0.1462,101.5940,SersicSphere,1.1023,173.1660,4.9873,23.9218,12.6701,4.3874,13.7128,-1.0945,0.1312
243,image-000243.png,raysie,21.9628,0.8639,49.2406,SersicSphere,13.5457,75.2556,4.2113,12.5745,14.0428,3.0909,12.5751,3.4475,13.0996
244,image-000244.png,raysie,10.4312,0.6911,70.9598,SersicSphere,12.0423,8.7674,2.7263,33.7308,92.9177,3.0987,16.2934,11.9016,1.8355
245,image-000245.png,raysie,2.7876,0.3599,65.9229,SersicSphere,3.0335,90.1461,3.6125,7.6899,167.5743,3.8088,16.2955,-0.0077,3.0335
246,image-000246.png,raysie,41.2008,0.7920,93.0188,SersicSphere,24.2694,258.2659,1.9689,3.0914,54.0451,4.3400,19.1938,-4.9356,-23.7622
247,image-000247.png,raysie,40.1540,0.8352,18.9964,SersicSphere,38.5092,267.6432,2.5499,31.0961,13.8167,2.8783,12.2644,-1.5836,-38.4766
248,image-000248.png,raysie,27.9801,0.1618,152.5009,SersicSphere,7.8530,41.8047,3.8645,33.5132,97.6078,2.6980,14.4258,5.8538,5.2347
249,image-000249.png,raysie,25.3858,0.2833,87.6861,SersicSphere,10.4423,255.7563,1.4499,8.1367,154.0038,2.6905,16.4688,-2.5693,-10.1213
250,image-000250.png,raysie,48.0834,0.7210,30.2449,SersicSphere,4.3836,167.2510,2.3862,7.1116,42.2913,1.8506,10.5978,-4.2755,0.9674
251,image-000251.png,raysie,46.0074,0.3363,127.8095,SersicSphere,42.1815,80.6516,1.4900,28.2790,166.8471,4.6128,14.5445,6.8519,41.6213
252,image-000252.png,raysie,17.4551,0.4813,67.4846,SersicSphere,12.8411,112.7857,1.6121,33.4482,22.8677,4.0492,14.2452,-4.9732,11.8389
253,image-000253.png,raysie,36.4531,0.6713,132.6799,SersicSphere,4.3591,340.0129,4.3430,17.1844,24.6430,3.9414,10.9772,4.0965,-1.4900
254,image-000254.png,raysie,9.5859,0.8347,15.0092,SersicSphere,4.5445,288.3372,3.0741,20.9907,151.3853,2.1073,18.0221,1.4297,-4.3138
255,image-000255.png,raysie,60.9012,0.1849,165.8970,SersicSphere,62.5655,315.5464,4.6016,28.5014,55.4782,1.9181,18.7943,44.6604,-43.8166
256,image-000256.png,raysie,29.7975,0.7634,33.6061,SersicSphere,18.2238,139.1203,3.3840,17.5028,147.7479,4.7892,14.7114,-13.7788,11.9270
257,image-000257.png,raysie,21.8520,0.4252,34.3606,SersicSphere,7.6963,120.3527,4.4230,10.1401,167.6636,4.1110,11.9788,-3.8891,6.6414
258,image-000258.png,raysie,25.6569,0.2568,178.8168,SersicSphere,29.4341,178.5589,3.6853,2.3176,81.4711,2.8630,10.8042,-29.4248,0.7402
259,image-000259.png,raysie,21.8608,0.7646,151.4542,SersicSphere,3.9475,80.2034,3.6676,27.2167,111.2471,3.4832,14.2249,0.6717,3.8900
260,image-000260.png,raysie,20.1987,0.1401,55.3230,SersicSphere,19.8588,104.8864,2.4823,35.6212,169.9782,4.9245,12.6188,-5.1018,19.1922
261,image-000261.png,raysie,53.0120,0.7352,71.2142,SersicSphere,41.5981,79.1019,3.9883,18.6779,21.4453,2.5891,11.2784,7.8646,40.8479
262,image-000262.png,raysie,69.6557,0.2691,129.2827,SersicSphere,41.6841,318.3608,1.5820,28.8966,129.3117,2.2929,12.2755,31.1523,-27.6965
263,image-000263.png,raysie,5.2431,0.2339,149.6900,SersicSphere,1.0303,52.3496,2.9972,8.4909,59.9604,1.8772,15.4464,0.6294,0.8158
264,image-000264.png,raysie,15.0060,0.7849,115.0277,SersicSphere,9.6277,136.2277,3.8987,18.8656,178.4022,2.7875,16.9584,-6.9521,6.6604
265,image-000265.png,raysie,29.9490,0.8402,87.3299,SersicSphere,4.8532,1.5531,4.4132,9.1815,29.5655,4.9110,15.4401,4.8514,0.1315
266,image-000266.png,raysie,37.6219,0.3747,39.4440,SersicSphere,36.6406,233.3758,1.6795,11.7657,36.8698,1.4109,11.8798,-21.8584,-29.4065
267,image-000267.png,raysie,50.0695,0.4771,155.8350,SersicSphere,26.4838,270.9700,2.4606,10.2121,3.3375,4.3461,11.2729,0.4483,-26.4800
268,image-000268.png,raysie,49.7264,0.5087,8.1082,SersicSphere,30.8794,286.1389,2.7517,34.8532,94.0151,1.5561,14.5315,8.5835,-29.6625
269,image-000269.png,raysie,23.2011,0.4121,58.2471,SersicSphere,4.7428,296.9301,1.7633,18.1129,147.7087,4.2923,10.2070,2.1480,-4.2285
270,image-000270.png,raysie,23.5476,0.1741,127.0773,SersicSphere,27.5659,87.4901,2.5007,32.4428,33.5211,2.1255,13.5845,1.2071,27.5395
271,image-000271.png,raysie,74.2301,0.6873,12.1543,SersicSphere,30.3715,264.5873,2.6968,7.8653,135.6909,3.6203,15.8569,-2.8649,-30.2360
272,image-000272.png,raysie,71.3016,0.7033,133.8368,SersicSphere,63.7758,234.9295,4.5850,20.6565,111.9507,1.7694,16.8458,-36.6446,-52.1970
273,image-000273.png,raysie,6.8412,0.6831,9.5072,SersicSphere,1.1737,348.0477,4.7646,22.2036,76.7612,3.8937,14.4730,1.1483,-0.2431
274,image-000274.png,raysie,23.0472,0.4618,68.1306,SersicSphere,7.8983,332.1587,1.1822,37.4089,6.8698,4.0623,18.5702,6.9840,-3.6887
275,image-000275.png,raysie,56.6162,0.8539,150.0664,SersicSphere,35.3508,311.5907,2.5334,4.2079,67.8104,3.6653,16.7725,23.4660,-26.4391
276,image-000276.png,raysie,22.4264,0.7991,53.0191,SersicSphere,15.4953,295.5206,3.4176,18.5379,13.3515,1.0649,19.4135,6.6759,-13.9834
277,image-000277.png,raysie,38.8202,0.7148,130.9843,SersicSphere,40.3043,204.1860,1.5671,6.1590,40.2274,2.5187,17.1264,-36.7664,-16.5127
278,image-000278.png,raysie,50.6452,0.4286,11.5262,SersicSphere,46.2253,314.0335,2.4333,1.7681,25.4790,3.0159,11.1513,32.1302,-33.2329
279,image-000279.png,raysie,18.9565,0.3658,174.3251,SersicSphere,16.1677,335.0360,1.7990,31.6971,69.3299,4.2353,15.4620,14.6572,-6.8236
280,image-000280.png,raysie,9.4657,0.6305,8.5069,SersicSphere,6.1655,224.3061,2.1225,8.9623,57.2093,3.5152,13.4602,-4.4122,-4.3066
281,image-000281.png,raysie,25.1485,0.8394,65.6855,SersicSphere,9.7675,270.8224,3.5285,18.7969,25.7862,2.9896,12.2527,0.1402,-9.7665
282,image-000282.png,raysie,21.3861,0.7148,37.5238,SersicSphere,22.3735,195.0614,4.3872,22.1258,164.1259,4.7014,17.2644,-21.6050,-5.8138
283,image-000283.png,raysie,3.9266,0.3643,91.0959,SersicSphere,3.7182,124.6794,3.9145,2.9838,133.8166,2.4961,13.5849,-2.1156,3.0576
284,image-000284.png,raysie,68.2982,0.4083,29.7681,SersicSphere,18.9637,98.7264,3.8320,25.7337,159.6703,1.3865,13.4528,-2.8771,18.7441
285,image-000285.png,raysie,62.5300,0.8971,143.6480,SersicSphere,19.5544,203.5833,3.6344,32.6894,63.4723,2.2539,18.8320,-17.9212,-7.8234
286,image-000286.png,raysie,68.1472,0.6055,78.1696,SersicSphere,77.0523,189.4531,1.8096,19.5686,88.7805,3.1844,11.8277,-76.0059,-12.6551
287,image-000287.png,raysie,39.8412,0.5641,26.4773,SersicSphere,20.3231,178.8540,3.6423,27.2368,12.3653,4.2914,11.8243,-20.3190,0.4065
288,image-000288.png,raysie,7.4563,0.5707,56.1613,SersicSphere,8.0508,259.5167,1.2083,15.1224,88.0472,3.0341,11.7473,-1.4648,-7.9165
289,image-000289.png,raysie,34.5360,0.4174,81.6200,SersicSphere,23.8673,143.3388,1.9874,34.3693,174.6833,4.2002,17.7581,-19.1459,14.2507
290,image-000290.png,raysie,10.2306,0.1979,55.5968,SersicSphere,6.3098,290.6624,1.6240,21.0256,116.6278,1.6486,15.3327,2.2265,-5.9040
291,image-000291.png,raysie,59.5561,0.4600,18.3780,SersicSphere,8.3089,245.8273,1.3552,18.6144,28.3581,4.3886,18.6061,-3.4024,-7.5803
292,image-000292.png,raysie,70.6875,0.6506,130.6780,SersicSphere,56.2266,46.4960,4.6049,33.1217,116.7439,2.7325,12.4361,38.7066,40.7826
293,image-000293.png,raysie,26.6692,0.1283,110.7732,SersicSphere,28.6317,230.5822,1.1398,38.8250,74.8187,1.0452,13.4484,-18.1803,-22.1190
294,image-000294.png,raysie,28.9524,0.8904,57.1962,SersicSphere,7.9306,179.0387,4.1566,2.5129,30.0475,3.1741,10.5120,-7.9295,0.1331
295,image-000295.png,raysie,70.6151,0.3555,174.1359,SersicSphere,15.8416,213.7089,3.3581,13.0133,16.6998,4.8301,19.0724,-13.1781,-8.7917
296,image-000296.png,raysie,69.2182,0.7618,170.5178,SersicSphere,81.4671,285.6140,4.5768,8.1009,121.6873,4.1892,17.8907,21.9274,-78.4607
297,image-000297.png,raysie,15.5657,0.6424,46.4802,SersicSphere,15.6481,137.3126,2.8409,24.3025,13.2112,2.5382,19.7487,-11.5023,10.6094
298,image-000298.png,raysie,6.8791,0.3738,58.3166,SersicSphere,6.3353,154.3939,4.4084,23.2330,157.7665,1.1433,11.1474,-5.7131,2.7380
299,image-000299.png,raysie,8.7615,0.6241,48.5614,SersicSphere,3.5961,342.8569,1.6874,20.9859,112.4987,4.5569,18.2304,3.4363,-1.0600
300,image-000300.png,raysie,52.7532,0.4805,65.7041,SersicSphere,9.5547,144.9859,4.6019,4.1873,73.5427,3.4679,19.5744,-7.8254,5.4823
301,image-000301.png,raysie,23.3401,0.2413,171.0280,SersicSphere,10.6592,290.9161,3.8134,13.8755,131.1082,2.9231,12.0307,3.8054,-9.9568
302,image-000302.png,raysie,3.2886,0.7754,44.9495,SersicSphere,3.8789,130.3359,2.7016,31.2598,52.4105,3.9340,12.7515,-2.5107,2.9568
303,image-000303.png,raysie,35.3311,0.3426,80.6722,SersicSphere,29.1788,348.8250,1.1814,30.0021,145.7765,1.9196,16.4306,28.6256,-5.6550
304,image-000304.png,raysie,22.3768,0.3603,59.7156,SersicSphere,24.0836,78.0266,1.0971,10.3448,36.1395,3.6190,11.3917,4.9963,23.5596
305,image-000305.png,raysie,2.9222,0.4631,86.7244,SersicSphere,3.1775,123.3833,3.2104,11.1686,132.0913,2.4548,12.7500,-1.7484,2.6533
306,image-000306.png,raysie,54.1209,0.8757,90.6163,SersicSphere,42.7409,255.5280,3.1811,37.1788,84.4689,4.9819,15.2403,-10.6813,-41.3847
307,image-000307.png,raysie,74.9505,0.4186,149.0600,SersicSphere,49.6086,72.6504,1.1521,15.9820,63.5187,2.1572,12.9442,14.7933,47.3515
308,image-000308.png,raysie,2.6326,0.5157,43.6259,SersicSphere,2.6768,188.1279,1.0906,24.2086,68.3231,3.7361,13.9927,-2.6499,-0.3785
309,image-000309.png,raysie,57.9282,0.4938,3.9770,SersicSphere,22.2274,159.0881,2.9372,38.9843,83.7147,1.5163,18.5936,-20.7633,7.9336
310,image-000310.png,raysie,63.3029,0.5562,148.1873,SersicSphere,55.6003,74.6124,1.0667,12.2888,97.0384,4.2362,17.8749,14.7534,53.6072
311,image-000311.png,raysie,28.1089,0.7911,159.2887,SersicSphere,5.9185,109.1585,1.1913,20.2801,60.4479,2.9335,10.1881,-1.9423,5.5907
312,image-000312.png,raysie,64.1948,0.2720,39.0331,SersicSphere,70.5238,135.4771,2.0523,36.9776,128.2999,4.6236,13.5663,-50.2814,49.4509
313,image-000313.png,raysie,70.4401,0.7576,166.0382,SersicSphere,38.4992,49.4404,1.5899,5.8834,143.2814,2.9168,13.6468,25.0337,29.2490
314,image-000314.png,raysie,17.2812,0.8683,58.0384,SersicSphere,11.8196,141.9389,4.5919,2.2979,45.0005,3.6486,11.3560,-9.3062,7.2868
315,image-000315.png,raysie,16.9262,0.5011,177.9458,SersicSphere,1.0370,256.7783,1.0592,8.8640,137.4064,4.1319,12.4606,-0.2372,-1.0095
316,image-000316.png,raysie,54.9385,0.1565,46.2622,SersicSphere,23.8836,4.8262,2.8250,18.5345,114.8299,4.5389,16.1360,23.7990,2.0094
317,image-000317.png,raysie,25.8641,0.5858,72.8079,SersicSphere,28.7062,278.0069,4.3695,34.6547,75.6925,3.0048,10.4599,3.9986,-28.4264
318,image-000318.png,raysie,9.2296,0.7762,33.4601,SersicSphere,8.0142,137.7662,4.6002,27.1160,39.3726,2.6363,11.2120,-5.9338,5.3868
319,image-000319.png,raysie,43.7661,0.7061,3.4588,SersicSphere,17.5023,109.7323,1.6103,28.6432,148.1058,4.6337,14.3642,-5.9092,16.4746
320,image-000320.png,raysie,42.4498,0.6885,160.9961,SersicSphere,40.2636,329.0046,4.4966,19.7072,33.1381,4.1517,12.8286,34.5143,-20.7346
321,image-000321.png,raysie,48.1921,0.1995,2.5894,SersicSphere,27.6640,72.4448,4.6381,11.2818,178.1128,2.7837,19.6237,8.3441,26.3756
322,image-000322.png,raysie,28.0452,0.3978,68.3110,SersicSphere,7.7058,312.7080,4.3341,5.9548,114.6354,1.9408,19.3823,5.2266,-5.6624
323,image-000323.png,raysie,49.7527,0.7376,11.9400,SersicSphere,35.9817,308.2774,1.0027,27.5284,34.2183,1.7403,19.8595,22.2896,-28.2464
324,image-000324.png,raysie,14.2764,0.3246,41.1053,SersicSphere,5.1778,354.5189,3.5514,19.2739,164.6418,2.5280,12.4237,5.1541,-0.4946
325,image-000325.png,raysie,73.3183,0.4368,46.1847,SersicSphere,9.4521,31.5297,3.6241,30.4881,58.3632,1.9949,13.4565,8.0567,4.9429
326,image-000326.png,raysie,39.2110,0.6356,13.9713,SersicSphere,20.0862,237.2258,3.4867,36.0947,126.7667,3.8318,13.2886,-10.8733,-16.8887
327,image-000327.png,raysie,25.2426,0.1338,59.5944,SersicSphere,24.3052,1.5361,3.0694,25.7791,94.7606,1.5614,18.9810,24.2964,0.6515
328,image-000328.png,raysie,38.0060,0.5899,38.8851,SersicSphere,8.7494,315.2525,4.5789,6.9324,55.7590,1.2457,16.1093,6.2140,-6.1594
329,image-000329.png,raysie,56.7075,0.3096,152.0200,SersicSphere,62.0656,124.4344,2.8567,17.4811,66.7644,3.2106,17.1040,-35.0957,51.1901
330,image-000330.png,raysie,34.7471,0.8910,65.3836,SersicSphere,15.5080,86.0865,2.9743,7.5506,16.6200,4.3411,19.9145,1.0584,15.4718
331,image-000331.png,raysie,31.5680,0.5852,25.3320,SersicSphere,30.0154,115.1527,1.3458,19.0398,137.9782,3.4784,14.5283,-12.7575,27.1693
332,image-000332.png,raysie,54.7152,0.7496,26.4130,SersicSphere,29.4086,171.1069,1.3481,26.6779,97.8824,1.9054,10.5536,-29.0551,4.5463
333,image-000333.png,raysie,69.7787,0.2963,106.7399,SersicSphere,46.9657,205.1708,2.0677,15.1473,144.7943,1.9267,19.6446,-42.5060,-19.9753
334,image-000334.png,raysie,21.0414,0.6123,147.1410,SersicSphere,9.5028,263.2866,3.8730,4.4345,100.1678,4.3522,19.9963,-1.1109,-9.4376
335,image-000335.png,raysie,14.9327,0.6567,11.1136,SersicSphere,4.3720,276.6251,1.9265,7.4384,62.0583,2.9968,11.9000,0.5044,-4.3428
